"","q_num","status_description","way_forward","file"
"11","2.1a","Status description: DEPP (est. Jan 2020) has a clear mandate to collaborate with relevant agencies to develop plans for integrated water resource management (Environmental Planning & Protection Bill, 2019, s. 6.e). However, the present levels of capacity for IWRM are all domiciled within WSC (primary responsibilities for water resources management). More needs to be done to orchestrate the implementation of the 2007 IWRM plan and include all stakeholders.","Way forward: To effectively implement IWRM, The Bahamas needs to centralize water resource management. Given the current organizational framework, this would be best done with a transfer of knowledge or support expertise to the DEPP.","Bahamas_651_2020_EN_Final_18.11.2020.docx"
"12","2.1a","Status description: ","Way forward: ","Bahrain_651_2020_EN_Final_22.12.2021.docx"
"13","2.1a",NA,NA,"Bangladesh_651_2020_EN_Final_3.11.2020.docx"
"14","2.1a","Status description: The legal mandate for overarching management of water resources is vested in the Barbados Water Authority (BWA). Legal, financial and human resource capacity resides in BWA and other stakeholders such as the Environmental Protection Department, Coastal Zone Management Unit and Town and Country Planning Department who work together for monitoring the implementation and evaluation of IWRM policies","Way forward: ","Barbados_651_2020_EN_Final_27.10.2020.docx"
"15","2.1a",NA,"Договоренности достигнуты.","Belarus_651_2020_RU_Final_16.07.2020.docx"
"16","2.1a","Status description: financial and HR capacities are restricted","Way forward: further rationalizing the need for full fledged IRWM plan revisions","Belgium_651_2020_EN_Final_1.10.2020.docx"
"17","2.1a","Status description: IWRM Law is in force but no IWRM agency has been named. Existing Hydrological Service is executing some of the IWRM sustainable practices. The Hydrological Service is to be subsumed by the National Authority enshrined in the IWRM Law therefore, practices have been adopted and executed as best practice. ","Way forward: Requires political will for establishment of an IWRM agency to officially be assigned this role.","Belize_651_2020_EN_Final_01.07.2020.docx"
"18","2.1a",NA,NA,"Benin_651_2020_FR_Final_29.09.2020.docx"
"19","2.1a","Status description: The National Environment Commission is the lead agency to coordinate, develop and implement the NIWRM plan.  The NIWRM plan, 2016 was prepared with technical support from the Asian Development Bank (ADB) due to lack of technical and financial resources.","Way forward: ","Bhutan_651_2020_EN_Final_05.01.2021.docx"
"20","2.1a","Descripción de la situación: El Viceministerio de Recursos Hídricos y Riego, a través del Plan Nacional de Cuencas como política pública, tiene el mandato para coordinar la implementación de la GIRH y la capacidad para orientar y conducir la formulación y ejecución de planes y proyectos de GIRH en la formulación de planes. Asimismo, la Ley de Marco de Autonomías y Descentralización “Andrés Ibáñez” (Ley 031) establece mandatos de gestión de proyectos en los diferentes niveles del estado, pero todavía se requiere fortalecer capacidades de actores locales y subnacionales, y sensibilizar a las autoridades (sobre todo de las Entidades Territoriales Autónomas, gobernaciones y municipios) respecto a la importancia de la GIRH y que esta está vinculada a la cantidad, calidad de agua, disminución de la vulnerabilidad ante contingencias y seguridad alimentaria, siendo una de las etapas más importantes el seguimiento y evaluación. Se ha considerado una ponderación medio alto, considerando que las autoridades tienen la capacidad de conducir la ejecución de los planes de la GIRH, pero aún resta mejorar la capacidad de gestionar y realizar seguimiento y/o evaluar los resultados de las acciones en intervalos regulares. ","Formas de avanzar: Fortalecer las capacidades no solo de las ETAs también del nivel central para mejorar las capacidades de planificación, gestión y orientación; que permitan dar continuidad y fortalecer las acciones que a la fecha se vienen realizando a través del VRHR.","Bolivia_651_2020_ES_Final_24.09.2020.docx"
