"","q_num","status_description","way_forward","file"
"11","1.2c","Status description: The Bahamas is an island nation with no transboundary freshwater.","Way forward: N/A","Bahamas_651_2020_EN_Final_18.11.2020.docx"
"12","1.2c","Status description: There are no arrangements for transboundary water management.","Way forward:","Bahrain_651_2020_EN_Final_22.12.2021.docx"
"13","1.2c",NA,NA,"Bangladesh_651_2020_EN_Final_3.11.2020.docx"
"14","1.2c","Status description: Barbados does not share land boundaries with another country","Way forward: ","Barbados_651_2020_EN_Final_27.10.2020.docx"
"15","1.2c","Разработка не начата или отложена в большинстве субнациональных юрисдикций.",NA,"Belarus_651_2020_RU_Final_16.07.2020.docx"
"16","1.2c","Status description: see Belgian response to indicator 6.5.2 (UNECE level)","Way forward: Keeping up this high level","Belgium_651_2020_EN_Final_1.10.2020.docx"
"17","1.2c","Status description: Bilateral agreements exists with Mexico for the co-management of the Rio Hondo River. Actas 1-7 signed by both Commissioners of Water, Boundaries and Limits.  No agreement exists with Guatemala for the Sarstoon, Temash, Moho, Mopan or Rio Hondo [portion of] through official channels due to ongoing boundary dispute.  Non-Governmental organization in Belize has established monitoring agreement for the Chiquibul Watershed which feeds into the Mopan watershed with Guatemalan NGO counterparts.  There is a Organization of American States (OAS) Joint Commission between Guatemala and Belize with the objective of maintaining and deepening of friendly bilateral relations until the Territorial, Insular and Maritime Dispute is permanently solved.","Way forward:.  Continue with works being conducted under the OAS Joint Commission between Guatemala and Belize.  Post settlement of country boundary dispute, official agreements can be implemented from National Government. In addition, there is an Non governmental Organization who has established an agreement for 5 years now with a Guatemalan Based NGO to co-manage the Chiquibul-Mopan Watershed.  With the Rio Hondo Bi lateral Water Commission we will re-establish contact and discussions on work plan to create a bi national hydrological monitoring network for the Rio Hondo River Basin.","Belize_651_2020_EN_Final_01.07.2020.docx"
"18","1.2c","Elle est appliquée par la majorité des autorités concernées.",NA,"Benin_651_2020_FR_Final_29.09.2020.docx"
"19","1.2c","Status description: No arrangements for transboundary water management.","Way forward: ","Bhutan_651_2020_EN_Final_05.01.2021.docx"
"20","1.2c","Descripción de la situación: Actualmente Bolivia cuenta con tres(3) acuerdos macro Cuenca del Plata: Tratado de la Cuenca del Plata (Comité Intergubernamental Coordinador de los Países de la Cuenca del Plata), Cuenca Amazonas: Tratado de Cooperación Amazónica (Consejo de Cooperación Amazónica), Cuenca Endorreica-Sistema Hídrico TDPS: Convenio Binacional entre los gobiernos de Bolivia y Perú (Autoridad Binacional Autónoma del Sistema Hídrico), estas a su vez  engloban las restantes sub-cuencas como (Cuenca del Río Bermejo, Cuenca del Río Pilcomayo, Cuenca del Alto Paraguay , Cuenca Laguna Cáceres / Canal Tamengo, Cuenca del Río Mauri, Cuenca del Río Suches).Actualmente en torno a la cuenca Amazónica se vienen trabajando en la implementación de la Red Hidrológica Amazónica, debido a la pandemia del covid-19 se postergó el inicio de la segunda fase del proyecto GEF amazonas hasta la gestión 2021, en cuanto a la cuenca del Plata se viene desarrollando el Proyecto de Porte Medio (“Medium Sized Project”, MSP) “PREPARANDO LAS BASES PARA LA IMPLEMENTACIÓN DEL PROGRAMA DE ACCIÓN ESTRATÉGICA (PAE) DE LA CUENCA DEL PLATA” que involucra a (Bolivia, Argentina, Brasil, Paraguay, Uruguay) y en torno a la cuenca del sistema TDPS se viene ejecutando el proyecto “Gestión Integrada de los Recursos Hídricos en el Sistema Titicaca-Desaguadero-Poopó y Salar de Coipasa-TDPS”. El Tratado de la Cuenca del Plata, en su Programa de Acciones Estratégicas involucra la gestión integrada de las aguas subterráneas tomando como acuífero piloto el Sistema Acuífero Yrenda-Toba-Tarijeño (SAYTT).  Al marge de este sistema acuífero, a la actualidad no se cuenta con tratados o acuerdos que involucren a otros acuíferos transfronterizos. Además, se vienen implementando acciones bilaterales entre Perú y Bolivia en la cuenca del río Suches a través de monitoreo binacionales, se cuenta con un Plan de Trabajo de Sensibilización y Fortalecimiento de Capacidades en la cuenca transfronteriza Suches - Gestión 2019- 2022.En coordinación con la Oficina Técnica Nacional de los ríos Pilcomayo y Bermejo, se ha trabajado en la toma de muestras y determinación del estado de la calidad de cuerpos de agua en las campañas de monitoreo realizadas en las cuencas de los ríos Guadalquivir, Pilcomayo y Bermejo, y continuamente se coordinan acciones para la implementación de proyectos multilaterales en las cuencas transfronterizas de los ríos Pilcomayo y Bermejo.","Formas de avanzar: Es importante desarrollar evaluaciones periódicas en base a los instrumentos ya generados como los planes de acción, planes maestros, planes globales y diagnósticos transfronterizos sobre los puntos el progreso que se han alcanzado actualmente en la cooperación en materia de aguas transfronterizas valorando si son coherente con las disposiciones del Convenio del Agua y si existen convenios que las respalden. A su vez el Estados puede evaluar a nivel nacional las estrategias y enfoques relativos a la cooperación en materia de aguas transfronterizas.También es importante identificar las necesidades específicas de la cuenca transfronteriza, determinando la mejor manera de movilizar recursos para apoyar las actividades relativas a su remediación.","Bolivia_651_2020_ES_Final_24.09.2020.docx"
