"","q_num","status_description","way_forward","file"
"11","3.1b","Status description: Use of reverse osmosis technologies lessen priority to address existing marginal or sub optimal freshwater resources utilization.","Way forward: The Environmental Planning & Protection Act (2019) authorizes the DEPP to work with relevant authorities to develop a sustainable water resource management plan.","Bahamas_651_2020_EN_Final_18.11.2020.docx"
"12","3.1b","Status description: ","Way forward: ","Bahrain_651_2020_EN_Final_22.12.2021.docx"
"13","3.1b",NA,NA,"Bangladesh_651_2020_EN_Final_3.11.2020.docx"
"14","3.1b","Status description: BWA has universal metering, a rising block tariff and the ability to monitor water use by sector. There is some education on water-use efficiency, conservation, recycling and reuse. Universal metering of groundwater abstraction and the implementation of a tariff structure is being implemented.","Way forward: ","Barbados_651_2020_EN_Final_27.10.2020.docx"
"15","3.1b",NA,NA,"Belarus_651_2020_RU_Final_16.07.2020.docx"
"16","3.1b","Status description: further implementation of drought plans","Way forward: further implementation after review","Belgium_651_2020_EN_Final_1.10.2020.docx"
"17","3.1b","Status description: Water abstraction licensing and permission for well drilling are being implemented nationally.","Way forward: Investigative work into determining aquifer characteristics, variability and capacity to effectively execute water rights planning with controlled volumetric allocations.","Belize_651_2020_EN_Final_01.07.2020.docx"
"18","3.1b",NA,NA,"Benin_651_2020_FR_Final_29.09.2020.docx"
"19","3.1b","Status description: Payment for Environmental Services (PES) schemes are piloted in some areas. Awareness raised on drinking water safety and management through water safety plans in urban and rural areas. Irrigation water conveyance system for efficient use of water in irrigation are used. Rain water harvesting projects piloted in selected areas.","Way forward: ","Bhutan_651_2020_EN_Final_05.01.2021.docx"
"20","3.1b","Descripción de la situación: Respecto a la gestión del agua para uso sostenible en una primera, con la implementación de Planes Directores de Cuenca se está trabajando en la gestión del agua para uso sostenible y eficaz, a través de la planificación coordinada con los actores, sin embargo, aún se está trabajando en el estudio de las ares de planificación e instrumentos y la cobertura no llega a nivel nación por tanto es limitada.En el marco de implementación de Planes Directores de Cuencas, se han realizado intervenciones multisectoriales, de acuerdo a la estrategia y programación en las 14 cuencas estratégicas, siendo de interés social la planificación articulada y concurrente de actividades para el mejoramiento de la problemática de cada cuenca, operativizado a través de las Plataformas Interinstitucionales.Plan Director Cuenca Katari: tiene una Unidad de Gestión de la Cuenca conformada, que cuenta con personal específico para el desarrollo de sus actividades, enfocado en el desarrollo y articulación de acciones uno de los principales ejes que se ha desarrollado en la cuenca es la Institucionalización de la gestión de la Cuenca Katari, desarrollando acciones como:Plan Director de la Cuenca del Río Grande: esta cuenca es la más grande dentro de las cuencas priorizadas, se han realizado reuniones de coordinación del Proyecto Multipropósito Rositas, en la cual se enfatiza la existencia del Plan Director y la importancia de articular a todos los actores, el trabajo que se ha venido desarrollando ha sido continuo en referencia a la priorización de estudios y la conformación de planes específicos.Plan Director de la Cuenca del Río Rocha: El PDC se encuentra en la fase de implementación tras haberse conformado la Plataforma Interinstitucional de la Cuenca en sus dos primeros espacios: Directorio y Consejo Técnico. Asimismo, se ha concluido el proceso de actualización del Plan Director mediante una consultoría por producto gestionado por el PPCR y ejecutado por el SEI (Instituto de Medio Ambiente de Estocolmo), bajo fiscalización del Gobierno Departamental de Cochabamba.Plan Director de la Cuenca del Lago Poopó: PDC en fase de arranque y su mayor fortaleza es la institucionalidad lograda a través de la Plataforma Interinstitucional con miras a formalizar con otros sectores como minería para desarrollar acciones importantes de resguardo de los ecosistemas. En la gestión 2019 se realizaron diferentes actividades, siendo las principales;Plan Director de la Cuenca del Río Cachimayu: El MMAyA en la gestión 2019 ha continuado con las gestiones de cooperación del Gobierno de Alemania, con financiamiento de KfW para la implementación del programa integral.Plan Director de la Cuenca del Río Guadalquivir: En esta cuenca se están realizando acciones con el apoyo de la Cooperación Alemana PROCUENCA, consolidado la conformación de la Plataforma y el consejo técnico, con la aprobación de estatutos y reglamentos de la plataforma y el consejo técnico.Plan Director de la Cuenca del Río Arque Tapacarí: En el marco de este Plan Director se han realizado reuniones en sus dos espacios: Directorio y Consejo Técnico.Plan Director de la Cuenca del Río Yapacaní: El acercamiento con los actores de la cuenca fue una de las principales actividades durante la gestión 2019, habiendo logrado el con el Alcalde del Municipio de Yapacaní.Plan Director de la Cuenca del Río Azero: Con apoyo del PROCUENCA y la Unidad Desconcentrada de Chuquisaca (UDCH), se ha avanzado en la realización de 4 mesas técnicas articuladas a las líneas estratégicas, así como a la generación de información a través de estudios de la cuenca.Plan Director de la Cuenca del Río Cotagaita: El plan director se mantiene en fase cero, sin embargo, en la gestión 2019 se ha coordinado con los actores de la cuenca a través de un primer taller con la Secretaria Departamental de la Madre Tierra del GAD Potosí. En este taller dieron a conocer los avances en los PDC, y se planificaron reuniones en el último trimestre de la gestión, mismas que no pudieron ser llevadas a cabo.Por otro lado, en los Planes Directores de las Cuencas Mizque, Pampa Huari, Tupiza y San Pedro, se han promovido acciones, sobre todo de apoyo para la consolidación de la Plataforma, el acercamiento con los actores y la recopilación de información secundaria, que permita a los actores en un futuro realizar una planificación considerando todos los factores de la cuenca.Finalmente, a la fecha se tienen un total de 155 microcuencas intervenidas con proyectos GIRH/MIC, todas estas acciones tienen como finalidad disminuir la vulnerabilidad de la cuenca y mitigar los procesos erosivos y las acciones del cambio climático, así como mejorar la disponibilidad de agua para la población.Si bien se cuenta con Cuencas Estratégicas (CE) en una fase de implementación, cada una de estas tendrá a partir de un balance hídrico integral la GIRH para la planificación e implementación de acciones estratégicas para el uso sostenible y eficaz en cada una de las cuencas. Esto es parte de un proceso, ya que si bien existe un avance en la cobertura de agua a nivel nacional, existen falencias en cuanto a la vinculación de estos con la aplicación de los instrumentos de gestión y sobre todo abarcar de manera más integral la gestión de aguas subterráneas; por esta razón se considera que la cobertura de la que disfrutan los usuarios del agua y que se ofrece a lo largo y ancho del país es limitado.","Formas de avanzar: Continuar con las acciones del PNC para conocer la disponibilidad del agua a nivel nacional tanto de aguas superficiales y subterráneas, a través de herramientas que permitan conocer la cantidad y calidad de los recursos hídricos a nivel nacional para la implementación de instrumentos de planificación hídrica como los Planes Directores de Cuencas.Articulación de los instrumentos de gestión generados por el sector.","Bolivia_651_2020_ES_Final_24.09.2020.docx"
